sku;images;name;categories;originalCategory
SQR-TRS-HO41;https://www.xyz.co.za/ProdImg/Big_TRS-HO41-001a.jpg;Trust TRS-HO41 4-in-1 Home Office;Computers Laptops & Electronics > Peripherals > Webcams;Web Camera
SQR-960-001436;https://www.xyz.co.za/ProdImg/Big_960-001436main1.jpg;Logitech BRIO 300 Full HD 1080p Light Correction Noise;Computers Laptops & Electronics > Peripherals > Webcams;Web Camera
SQR-960-001055;https://www.xyz.co.za/ProdImg/Big_960-001055-001.jpg;Logitech C920 PRO HD Webcam;Computers Laptops & Electronics > Peripherals > Webcams;Web Camera
SQR-960-001252;https://www.xyz.co.za/ProdImg/Big_c920s-feature-2.jpg;Logitech C920s PRO Full HD Webcam with Privacy Shutter;Computers Laptops & Electronics > Peripherals > Webcams;Web Camera
SQR-960-001360;https://www.xyz.co.za/ProdImg/Big_960-001360main1.jpg;Logitech C920E Business Webcam for Pro Quality Meetings;Computers Laptops & Electronics > Peripherals > Webcams;Web Camera
SQR-960-001057;https://www.xyz.co.za/ProdImg/Big_960-001057.01.jpg;logitech group video conferencing system kit;Computers Laptops & Electronics > Peripherals > Webcams;Web Camera
SQR-ERC-32;https://www.xyz.co.za/ProdImg/Big_ERC-32-001.jpg;Epson ERC-32 Cartridge Ribbon-Black, ,;Computers Laptops & Electronics > Point of Sale > Accessories;Point of Sale and Accessories
SQR-PWRV-1210F;https://www.xyz.co.za/ProdImg/Big_PWRV-1210F.png;Postron Cash Drawer Adapter for PCD;Computers Laptops & Electronics > Point of Sale > Accessories;POS Accessories
SQR-USB-004;https://www.xyz.co.za/ProdImg/Big_USB-004.jpg;Postron USB Adapter For 2 Keyboard Device;Computers Laptops & Electronics > Point of Sale > Accessories;POS Accessories
SQR-ZH-405N;https://www.xyz.co.za/ProdImg/Big_ZH-405N-001a.jpg;UniQue ZH-405N Cash Drawer Mechanism Roller;Computers Laptops & Electronics > Point of Sale > Cash Drawers;POS Cash Drawers
SQR-ZA-405;https://api.esquire.co.za/Resources/Images/Products/Big_image_2025-03-03_103637886-1.png;POSTRON CASH DRAWER 4 BILL, 6 COINS;Computers Laptops & Electronics > Point of Sale > Cash Drawers;POS Cash Drawers
SQR-ZA-460;https://api.esquire.co.za/Resources/Images/Products/Big_Screenshot-2025-03-24-094815.png;Postron Cash Drawer with 5 Bills and 7 Coins;Computers Laptops & Electronics > Point of Sale > Cash Drawers;POS Cash Drawers
SQR-UN2100A;https://www.xyz.co.za/ProdImg/Big_UN2100A-header35422.jpg;Casey Notes Count machine with Auto decetor of fake Notes;Computers Laptops & Electronics > Point of Sale > Coin Counter/Sorter;POS Coin Counter/Sorter
SQR-UN2600A;https://www.xyz.co.za/ProdImg/Big_BlitzCount 2600a.jpg;Postron Robust Note Counting Machine;Computers Laptops & Electronics > Point of Sale > Coin Counter/Sorter;POS Coin Counter/Sorter
SQR-UN2050A;https://api.esquire.co.za/Resources/Images/Products/Big_UN2050A.JPG;Casey CompactCount 2050 Money Counter;Computers Laptops & Electronics > Point of Sale > Coin Counter/Sorter ;POS Note Counters
SQR-UNPEN;https://www.xyz.co.za/ProdImg/Big_UNPEN-03.jpg;Casey Ultra Violet Tester Pen;Computers Laptops & Electronics > Point of Sale > Counterfeit Detectors;POS Counterfeit Detectors 
SQR-UN170;https://www.xyz.co.za/ProdImg/Big_UN170.JPG;Casey Counterfeit Detector UV Lamp;Computers Laptops & Electronics > Point of Sale > Counterfeit Detectors;POS Counterfeit Detectors 
SQR-UN180;https://www.xyz.co.za/ProdImg/Big_UN180-01.jpg;Postron /Casey Counterfeit Money detector Lamp ultra-Violet;Computers Laptops & Electronics > Point of Sale > Counterfeit Detectors;POS Counterfeit Detectors 
SQR-XM4200;https://www.xyz.co.za/ProdImg/Big_XM4200 -001.jpg;Postron Wired USB Handheld Laser 1D Barcode Scanner;Computers Laptops & Electronics > Point of Sale > Laser Scanners;POS Laser Scanners
SQR-HON1250G2USB;https://www.xyz.co.za/ProdImg/Big_HON1250G2USB.jpg;Honeywell 1250G Laser USB Scanner with Stand;Computers Laptops & Electronics > Point of Sale > Laser Scanners;POS Laser Scanners
SQR-OSL-4110-USB-B;https://www.xyz.co.za/ProdImg/Big_OSL-4110-USB-B.jpg;Postron Hand Held Laser Scanner Slim Housing;Computers Laptops & Electronics > Point of Sale > Laser Scanners;POS Laser Scanners
SQR-177603;https://www.xyz.co.za/ProdImg/Big_177603pro_2.jpg;Mahattan 2D Barcode Scanner;Computers Laptops & Electronics > Point of Sale > Laser Scanners;POS Laser Scanners
SQR-C31CH51012;https://www.xyz.co.za/ProdImg/Big_C31CH51012-02.jpg;Epson TM T20III 012 Ethernet interface Receipt Printer;Computers Laptops & Electronics > Point of Sale > Printers;POS Printers
SQR-POSTR-E200L;https://api.esquire.co.za/Resources/Images/Products/Big_P1710368-2.jpg;Postron Thermal Printer USB-LAN-RS232;Computers Laptops & Electronics > Point of Sale > Printers;POS Thermal Label Printer
SQR-ZD4A042-D0EM00EZ;https://www.xyz.co.za/ProdImg/Big_ZD4A042D0EM00EZmain2.jpg;Zebra ZD421 Direct Thermal USB Label Printer;Computers Laptops & Electronics > Point of Sale > Printers;POS Thermal Label Printer
SQR-QD2220-BKK1S;https://api.esquire.co.za/Resources/Images/Products/Big_QD2220-BKK1SMain1-1.jpg;Datalogic QD2220 Handheld Laser 1D Barcode Reader;Computers Laptops & Electronics > Point of Sale > Scanners;Hand Held Scanners
SQR-NLS-HR2300-BT;https://api.esquire.co.za/Resources/Images/Products/Big_Screenshot-2025-08-06-110156.png;Newland HR23 Dorada II 2D CMOS Wireless Handheld Barcode Reader;Computers Laptops & Electronics > Point of Sale > Scanners;Hand Held Scanners
SQR-CH-MICAHISTD;https://www.xyz.co.za/ProdImg/Big_micastand.JPG;Champtek Optional Mica High Stand;Computers Laptops & Electronics > Point of Sale > Scanners;POS CCD Scanners
SQR-ZAS1D001;https://api.esquire.co.za/Resources/Images/Products/Big_ZASAD001-3.JPG;The Postron 1D CCD Barcode Scanner (ZAS1D001);Computers Laptops & Electronics > Point of Sale > Scanners;POS CCD Scanners
SQR-ZAS2D001;https://www.xyz.co.za/ProdImg/Big_ZAS2D001main1.jpg;Postron 2D USB Barcode Scanner;Computers Laptops & Electronics > Point of Sale > Scanners;POS CCD Scanners
SQR-ZAS2D002;https://www.xyz.co.za/ProdImg/Big_ZAS2D002main.jpg;Postron 2D High HD Barcode Scanner;Computers Laptops & Electronics > Point of Sale > Scanners;POS CCD Scanners
SQR-M341001021007604;https://www.xyz.co.za/ProdImg/Big_M341001021007604main1.jpg;Datalogic Magellan 3410VSi Vertical POS Barcode Scanner;Computers Laptops & Electronics > Point of Sale > Scanners;POS CCD Scanners
SQR-TLP001;https://www.xyz.co.za/ProdImg/Big_TLP001a.jpg;Postron Thermal 57mm X 40mm Credit Card Paper Rolls;Computers Laptops & Electronics > Point of Sale > Thermal Paper;POS Thermal Paper 
SQR-AD9908;https://www.xyz.co.za/ProdImg/Big_AD9908.jpg;Geeko International 3 Pin Power Adapter Converter;Computers Laptops & Electronics > Power Solutions > AC Adapters;Power (Adapter & Power Supply)
SQR-PLTUSB;https://www.xyz.co.za/ProdImg/Big_PLTUSBmain1.JPG;Unique Dual Usb Pluptop Charger with 2x2.1a Ports;Computers Laptops & Electronics > Power Solutions > AC Adapters;Power (Adapter & Power Supply)
SQR-UNIADA180;https://api.esquire.co.za/Resources/Images/Products/Big_Screenshot-2025-04-01-124338.png;UNIQUE TRAVEL ADAPTER TWO PIN MALE SCHUK;Computers Laptops & Electronics > Power Solutions > AC Adapters;Power (Adapter & Power Supply)
SQR-MVIX-ADAPTER-MV;https://api.esquire.co.za/Resources/Images/Products/Big_MVIX-ADAPTER-MV.jpg;AC POWER ADAPTER  FR MV2500U;Computers Laptops & Electronics > Power Solutions > AC Adapters;Power (Adapter & Power Supply)
SQR-SOLNP12V72AHLA;https://api.esquire.co.za/Resources/Images/Products/Big_Big_SOLFB12V72AHLAcover1-6.jpg;Solarix 12V 7 2AH Lead Acid Rechargeable Battery Nutec;Computers Laptops & Electronics > Power Solutions > Batteries;Batteries -Ext. Rechargeable
SQR-LR03E2B-10;https://www.xyz.co.za/ProdImg/Big_LR03E2B-10-001.jpg;Philips Extreme Power 2 x AAA Size;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-4008496244062;https://www.xyz.co.za/ProdImg/Big_4008496244062-2.jpg;Varta V76PX Primary Silver Oxide Button cell 1.5V Battery;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-LR14P2B/97;https://www.xyz.co.za/ProdImg/Big_LR14P2B-97-001.jpg;Philips PowerLife Battery LR14P2B C Alkaline;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-4903121436;https://www.xyz.co.za/ProdImg/Big_4903121436main1.jpg;Varta LR03 AAA Longlife Power Battery;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-LR14E2B/10;https://www.xyz.co.za/ProdImg/Big_LR14E2B10-001.jpg;Philips Ultra Alkaline Battery LR14E2B 2 x Type C;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-LR20P2B/97;https://www.xyz.co.za/ProdImg/Big_LR20P2B97-01.jpg;Philips Power Alkaline Battery LR20P2B 2 X D Alkaline;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-4703101436;https://www.xyz.co.za/ProdImg/Big_4703101436main1.jpg;Varta LR03 AAA Max Power Battery;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-LR20E2B/10;https://www.xyz.co.za/ProdImg/Big_LR20E2B10-001.jpg;Philips Ultra Alkaline Battery LR20E2B 2 x Type D;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-CR1616/00B;https://www.xyz.co.za/ProdImg/Big_CR1616_001.jpg;Philips Minicells Battery CR1616 Lithium Sold as Box of 10;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-CR1620/00B;https://www.xyz.co.za/ProdImg/Big_CR1620-001.jpg;Philips Minicells Battery CR1620 Lithium Sold as Box of 10;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-CR2016/01B;https://www.xyz.co.za/ProdImg/Big_CR2016-000.jpg;Philips Minicells Battery CR2016 Lithium Sold as Box of 10;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-CR2025/01B;https://www.xyz.co.za/ProdImg/Big_CR2025-01B-001.jpg;Philips Minicells Battery CR2025 Lithium Sold as Box of 10;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-AGFA-CAM-BAT;https://api.esquire.co.za/Resources/Images/Products/Big_IMG_20250318_143425-removebg-preview.png;AGFA CAMERA BATTERY FOR DASH CAM;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Batteries
SQR-6025101402;https://api.esquire.co.za/Resources/Images/Products/Big_6025101402-2.JPG;Varta CR2025 Lithium 2Pack Coin Cell Battery;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Lithium Batteries
SQR-6103301402;https://www.xyz.co.za/ProdImg/Big_6103301402-header453222.png;Varta Professional Lithium 1.5V AAA 1100mAh Battery;Computers Laptops & Electronics > Power Solutions > Batteries;Consumer Lithium Batteries
SQR-SOLC2100BBOX;https://www.xyz.co.za/ProdImg/Big_C2 BatteryBox - 1.jpg;Solarix Steel Battery Box For 2 Batteries;Computers Laptops & Electronics > Power Solutions > Batteries;Gel AGM Batteries
SQR-SOLC4100BBOX;https://www.xyz.co.za/ProdImg/Big_C4-Cabinet--01.jpg;Solarix Steel Battery Box For 4 Batteries;Computers Laptops & Electronics > Power Solutions > Batteries;Gel AGM Batteries
SQR-SOLXCLB12V8AH;https://www.xyz.co.za/ProdImg/Big_SOLXCLB12V8AH-001.jpg;Solarix XCube 12V 8Ah Rechargeable Lithium Battery;Computers Laptops & Electronics > Power Solutions > Batteries;Lithium Iron Phosphate
SQR-SOLNE12V100AH;https://www.xyz.co.za/ProdImg/Big_SOLNE12V100AH-001.jpg;Solarix Nenergy 12V 100Ah LiFePo4 Single Battery Module;Computers Laptops & Electronics > Power Solutions > Batteries;Lithium Iron Phosphate
SQR-CHP6045;https://www.xyz.co.za/ProdImg/Big_CHP 6045.jpg;Esquire USB AAA Rechargeble Battery;Computers Laptops & Electronics > Power Solutions > Batteries;NiMh Batteries 
SQR-BATSLA;https://www.xyz.co.za/ProdImg/Big_BATSLA-01.jpg;Securnix 12V 4.5A Batteries For UPS;Computers Laptops & Electronics > Power Solutions > Batteries;Power (UPS Accessories)
SQR-SOLFB12V72AHLA;https://www.xyz.co.za/ProdImg/Big_SOLFB12V72AHLAcover1.jpg;Solarix Forbatt 12V 7.2 Ah Rechargeable Lead Acid Gel;Computers Laptops & Electronics > Power Solutions > Batteries;Sealed Lead Acid Batteries 
SQR-SOLFB8AH12V;https://www.xyz.co.za/ProdImg/Big_P1670202.jpg;Solarix Forbatt 12V 8Ah Rechargeable Lead Acid Gel Battery;Computers Laptops & Electronics > Power Solutions > Batteries;Sealed Lead Acid Batteries 
SQR-4008496273911;https://www.xyz.co.za/ProdImg/Big_4008496273911-1.jpg;Varta Primary Silver Battery V28 PX;Computers Laptops & Electronics > Power Solutions > Batteries;ZINC Batteries
SQR-PSU500;https://www.xyz.co.za/ProdImg/Big_PSU400-001.jpg;UniQue 500 Watt Power Supply Unit, OEM, 3 months;Computers Laptops & Electronics > Power Solutions > Computer Power Supplies;Power Supply Units(PSU)
SQR-PSU700;https://www.xyz.co.za/ProdImg/Big_PSU700main1.JPG;UniQue 700 Watt Power Supply Unit, Retail Box, 3 months;Computers Laptops & Electronics > Power Solutions > Computer Power Supplies;Power Supply Units(PSU)
SQR-4713105957532;https://www.xyz.co.za/ProdImg/Big_4713105957532-Header.jpg;AeroCool Project 7 RGB Ready 750w 80 Plus Platinum;Computers Laptops & Electronics > Power Solutions > Computer Power Supplies;Power Supply Units(PSU)
SQR-4713105957549;https://www.xyz.co.za/ProdImg/Big_4713105957549-Header.jpg;AeroCool Project 7 RGB Ready 850w 80 Plus Platinum;Computers Laptops & Electronics > Power Solutions > Computer Power Supplies;Power Supply Units(PSU)
SQR-PSU1600W;https://www.xyz.co.za/ProdImg/Big_PSU1600W-5.jpg;UniQue 1600 Watt Power Supply Unit, Retail Box , 3 months;Computers Laptops & Electronics > Power Solutions > Computer Power Supplies;Power Supply Units(PSU)
SQR-SOLDBL8WAY;https://www.xyz.co.za/ProdImg/Big_SOLDBL8WAY-001.jpg;SSolarix 8 Way Power Distribution Box;Computers Laptops & Electronics > Power Solutions > Distribution Box (DB);Power Distribution Box
SQR-SOLDBL12WAY;https://www.xyz.co.za/ProdImg/Big_SOLDBL12WAY-003.jpg;Solarix 12 Way DC Power Distribution Box with Transparent;Computers Laptops & Electronics > Power Solutions > Distribution Box (DB);Power Distribution Box
SQR-KSW1500VA1200W;https://www.xyz.co.za/ProdImg/Big_P1640035.png;Solarix Kingstar 1500VA 12V Hybrid Pure Sine Wave Inverter;Computers Laptops & Electronics > Power Solutions > Inverters;Power Inverters
SQR-SOLFS3500VA;https://www.xyz.co.za/ProdImg/Big_SOLFS3500VAMAin1.jpg;Solarix Inverter 3.5KVA 24V Future Star;Computers Laptops & Electronics > Power Solutions > Inverters;Power Inverters
SQR-SOLPBMKS1500VA;https://api.esquire.co.za/Resources/Images/Products/Big_SOLPBMKS1500VA(1)-1.png;KingStar Solarix Pre-Built 1.5KVA Hybrid 12V Powerboard;Computers Laptops & Electronics > Power Solutions > Inverters;Power Inverters
SQR-SKV7KVA;https://www.xyz.co.za/ProdImg/Big_SKV7KVA-001.jpg;Solarix Skyking 7KVA 48V Hybrid Inverter;Computers Laptops & Electronics > Power Solutions > Inverters;Power Inverters
SQR-SOLPBPLUSES55KVA;https://api.esquire.co.za/Resources/Images/Products/Big_SOLPBPLUSES55KVA-3.jpg;Solarix Esenser Pre-Built 5.5KVA Power Board Solution;Computers Laptops & Electronics > Power Solutions > Inverters;Power Inverters
SQR-SOLMPPT122430;https://www.xyz.co.za/ProdImg/Big_P1650117.jpg;Solarix Solar Charge Controller MPPT 12V / 24V 30A;Computers Laptops & Electronics > Power Solutions > Inverters;Solar Charge Controllers 
SQR-SOLTAICOBEL24V;https://www.xyz.co.za/ProdImg/Big_SOLTAICOBEL24V-001.jpg;Solarix 24V Battery Equaliser And Balance Charger;Computers Laptops & Electronics > Power Solutions > Lithium Battery Chargers;Lithium Battery Charger
SQR-SOLSKMF3S;https://www.xyz.co.za/ProdImg/Big_SOLSKMF3S-001a.jpg;Solarix Smart Fast Intelligent Battery Charger;Computers Laptops & Electronics > Power Solutions > Lithium Battery Chargers;Lithium Battery Charger
SQR-SOLTAICOBEL48V;https://api.esquire.co.za/Resources/Images/Products/Big_TSPBatteryBalancer_800x-2.jpg;Solarix 48V Battery Equaliser And Balance Charger;Computers Laptops & Electronics > Power Solutions > Lithium Battery Chargers;Lithium Battery Charger
SQR-SOLSKMF2B;https://www.xyz.co.za/ProdImg/Big_SOLSKMF2B-001a.jpg;Solarix Full Automatic Intelligent Battery Charger;Computers Laptops & Electronics > Power Solutions > Lithium Battery Chargers;Lithium Battery Charger
SQR-SOLUPLIBC24V;https://www.xyz.co.za/ProdImg/Big_SOLUPLIBC24V (2).jpg;Solarix Ultra Power 24V 20A Lithium Ion Phosphate Battery Charger;Computers Laptops & Electronics > Power Solutions > Lithium Battery Chargers;Lithium Battery Charger
SQR-SOLUPLIBC;https://www.xyz.co.za/ProdImg/Big_SOLUPLIBC (2).jpg;Solarix Ultra Power 48V 20A Lithium Ion Phosphate Battery Charger;Computers Laptops & Electronics > Power Solutions > Lithium Battery Chargers;Lithium Battery Charger
SQR-ORG10MR77;https://www.xyz.co.za/ProdImg/Big_ORG10MR77.jpg;Geeko Dual USB Port Travel Charger WUW Adaptor with USB;Computers Laptops & Electronics > Power Solutions > Mobile Chargers;USB Charger 
SQR-A70-502000;https://www.xyz.co.za/ProdImg/Big_a70-502000-header-0.jpg;Wileyfox 10W/2.0A USB Charger, Retail Box, No Warranty;Computers Laptops & Electronics > Power Solutions > Mobile Chargers;USB Charger 
SQR-101745;https://www.xyz.co.za/ProdImg/Big_101745pro.jpg;Manhattan PopCharge Home - Europlug;Computers Laptops & Electronics > Power Solutions > Mobile Chargers;USB Charger 
SQR-PS-10-2T;https://api.esquire.co.za/Resources/Images/Products/Big_PS-10-2TCover1.jpg;Voltex Ultimate Telecom Power Socket Surge Arrestor Plug;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors
SQR-SP4001;https://api.esquire.co.za/Resources/Images/Products/Big_sp4001.jpg;LESCO 220V PLUG IN S P MODULE ONLY;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors
SQR-NBL2X16ADED01;https://api.esquire.co.za/Resources/Images/Products/Big_NBL2X16ADED01-5.JPG;Noble 2X16A Dedicated Wall Plug W/Box;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors
SQR-FBWPPE;https://api.esquire.co.za/Resources/Images/Products/Big_Screenshot-2025-07-30-095446.png;Ellies High Surge Safe Power Protector Plug;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors
SQR-FBWP3;https://api.esquire.co.za/Resources/Images/Products/Big_fbwp3-other-accessories-43135028625572-2.jpg;Ellies High Surge Protection 8-way Multi-plug;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors
SQR-FNC35;https://www.xyz.co.za/ProdImg/Big_FNC35-header-1.jpg;Ellies Power Socket Extension Adaptor with Surge protection;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors 
SQR-SF-N02/5M;https://www.xyz.co.za/ProdImg/Big_SF-N02-5M-1.jpeg;Noble Safy 5m Multi Plug Coupler Extension Cord Lead With;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors 
SQR-SF-N02/20M;https://www.xyz.co.za/ProdImg/Big_SF-N0220M.jpg;Noble Safy 20m Multi Plug Coupler Extension Cord Lead With;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors 
SQR-TAPO-P110;https://www.xyz.co.za/ProdImg/Big_01-1_pack_normal_20230815031857k.jpg;TP-Link Tapo P110 Mini Smart;Computers Laptops & Electronics > Power Solutions > Multiplugs;MultiPlugs and Adaptors 
SQR-MUL1SS;https://api.esquire.co.za/Resources/Images/Products/Big_10-way-multiplug-with-surge-protection.jpg;Noble 10way Multiplug With Surge Plug;Computers Laptops & Electronics > Power Solutions > Multiplugs;Plug Tops
SQR-50683;https://www.xyz.co.za/ProdImg/Big_50683.jpg;Ugreen Power Strip Extension Power Cord;Computers Laptops & Electronics > Power Solutions > Multiplugs;Power Distribution Unit
SQR-FEAFG16;https://www.xyz.co.za/ProdImg/Big_FEAFG16.jpg;Ellies Fridge Safe Over Voltage Protection Adapter;Computers Laptops & Electronics > Power Solutions > Multiplugs;Surge Protectors 
